reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.01,2.45347281153731,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.025,3.11,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.05,4.36312768479103,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.1,6.46217836621342,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.15,7.55686612023236,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.2,9.5,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.25,10.8328327874263,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.3,11.7,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.35,12.8534401677577,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.4,13.8423189708161,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.45,14.8398079000087,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.5,15.7910060882568,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.55,16.9227006853308,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.6,18.0429096946993,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.65,19.2455098098952,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.7,22.0,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.75,24.0,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.8,27.0,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.85,29.0,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.9,31.6665,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.95,35.6603798441542,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.975,38.6641048966651,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-15,01,quantile,0.99,45.01,0,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.01,1.53696361869274,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.025,1.77358246738894,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.05,2.95,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.1,5.0,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.15,6.8,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.2,7.86293313137973,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.25,8.89,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.3,9.8025,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.35,10.8511240222181,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.4,12.6154,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.45,13.962581807869,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.5,15.1577811043245,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.55,16.9294,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.6,18.2971,1,FluSight-ensemble
2023-04-15,wk inc flu hosp,2023-04-22,01,quantile,0.65,19.8098430569353,1,FluSight-ensemble
