reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.01,8.0,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.025,10.58,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.05,11.6292509606905,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.1,14.71,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.15,17.0,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.2,19.0,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.25,20.9,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.3,22.4918787380548,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.35,23.22,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.4,24.2209063114138,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.45,25.8900285796042,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.5,27.5326875448334,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.55,29.1753465100625,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.6,30.8444687782529,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.65,31.278898525238,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.7,31.7687255859375,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.75,33.1425380706787,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.8,33.6,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.85,33.9,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.9,35.1,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.95,38.6527730941772,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.975,41.982067,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-12,01,quantile,0.99,47.90869,0,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.01,7.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.025,9.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.05,12.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.1,14.6896664561728,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.15,17.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.2,19.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.25,20.3427471957682,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.3,22.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.35,23.0,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.4,24.3216,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.45,25.3015582218822,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.5,26.9230038080255,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.55,28.5444493941688,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.6,30.1920165348706,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.65,31.8949079387984,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.7,33.6894989792286,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.75,35.6261448750685,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.8,36.5,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.85,37.1082113362027,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.9,40.3361809678212,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.95,47.9029904881488,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.975,52.2622522330242,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-19,01,quantile,0.99,58.8125106266819,1,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.01,4.63387932226507,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.025,7.5318,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.05,9.0,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.1,12.7777,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.15,14.6146,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.2,17.24,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.25,18.58,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.3,20.0,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.35,21.3239206974404,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.4,23.0134643633481,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.45,24.6481174130433,2,FluSight-ensemble
2022-03-12,wk inc flu hosp,2022-03-26,01,quantile,0.5,26.2568536562139,2,FluSight-ensemble
