reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.01,3.99070331239599,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.025,5.67316445823948,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.05,8.92664326737494,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.1,12.0,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.15,13.0,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.2,14.0,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.25,15.0,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.3,15.5471892346347,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.35,16.6341544101241,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.4,17.6655780671073,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.45,18.6634923918073,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.5,19.6,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.55,19.64,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.6,20.6,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.65,21.7,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.7,22.6820320129395,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.75,24.9169874168613,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.8,26.2231855882801,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.85,27.745719085217,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.9,29.9925,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.95,32.5007621540895,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.975,34.9634733354968,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-23,01,quantile,0.99,37.8269073027774,0,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.01,2.69969508140305,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.025,6.02873740448316,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.05,9.31156882619089,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.1,11.3088698442359,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.15,12.4278339807935,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.2,13.4,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.25,15.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.3,15.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.35,16.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.4,17.5,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.45,18.2,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.5,19.1262830407765,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.55,21.2549185371141,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.6,22.1019359502926,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.65,23.1522039413452,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.7,24.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.75,27.0484079151784,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.8,29.0114273404111,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.85,31.0482,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.9,32.4386,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.95,37.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.975,40.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-04-30,01,quantile,0.99,43.0,1,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.01,0.554042921746687,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.025,2.77751956412806,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.05,6.18056709333716,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.1,8.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.15,9.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.2,10.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.25,12.2576285295133,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.3,12.8,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.35,16.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.4,17.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.45,17.2,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.5,18.5633988281459,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.55,20.0,2,FluSight-ensemble
2022-04-23,wk inc flu hosp,2022-05-07,01,quantile,0.6,20.8666148828239,2,FluSight-ensemble
