reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.01,7.69452040220818,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.025,10.4745355,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.05,11.73,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.1,13.93083175,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.15,16.1025706597703,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.2,18.3688074252326,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.25,19.974,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.3,21.2965,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.35,22.752,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.4,23.6655698646236,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.45,25.1439962692051,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.5,26.6238685453936,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.55,27.7839810829894,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.6,28.9017135822443,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.65,30.6674608860496,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.7,33.0,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.75,34.524291041608,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.8,36.1805263284481,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.85,37.6234582715162,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.9,39.7889487561614,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.95,43.631435995939,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.975,48.3706258665746,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-19,01,quantile,0.99,53.569350607383,0,FluSight-ensemble
2022-03-19,wk inc flu hosp,2022-03-26,01,quantile,0.01,7.70088349661749,1,FluSight-ensemble
