reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.01,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.025,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.05,0.619867899318409,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.1,1.95,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.15,3.14545,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.2,3.92139388394692,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.25,5.53285821419444,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.3,6.90632992099349,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.35,7.58434838256534,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.4,8.53700996912307,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.45,9.16966202658667,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.5,10.1160141672085,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.55,11.34,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.6,12.98,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.65,15.97505,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.7,17.955,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.75,19.0793,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.8,21.1808709299982,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.85,22.864412055805,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.9,24.9529,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.95,29.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.975,34.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,01,quantile,0.99,39.01,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.01,0.0,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.025,0.0,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.05,0.60969383893849,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.1,2.04564086823448,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.15,2.40598016144813,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.2,3.08088465289642,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.25,4.5564,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.3,5.6004,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.35,6.8492967273815,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.4,7.79566532276454,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.45,8.50431000067723,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.5,9.65497668026343,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.55,11.1905442171148,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.6,14.1361,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.65,16.2416,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.7,17.44755,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.75,18.7237,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.8,20.63615,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.85,22.80955,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.9,25.7622528307231,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.95,31.2634852346958,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.975,36.0373641894427,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,01,quantile,0.99,46.2653345467074,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.01,0.0,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.025,0.0,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.05,0.634797174047076,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.1,1.15943038185707,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.15,2.304691959112,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.2,2.77582915952692,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.25,3.34407792475469,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.3,4.512,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.35,5.99533920298993,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.4,7.33068534537879,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.45,8.74138825909706,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.5,10.7961102655683,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.55,12.8456307161764,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.6,15.4919,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.65,16.9229,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.7,18.2778,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.75,19.83895,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.8,21.2120780260294,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.85,24.2219442839781,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.9,28.2197183633643,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.95,34.0873690924475,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.975,38.0942,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-20,01,quantile,0.99,47.5106286771537,2,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.01,0.0,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.025,0.0,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.05,0.41047317938618,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.1,1.35,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.15,1.76917429836115,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.2,2.16799051793482,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.25,2.79559618300571,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.3,4.07478438909088,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.35,5.38767570132861,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.4,7.0,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.45,8.53975678226158,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.5,10.3170448671004,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.55,14.23,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.6,16.65345,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.65,18.30585,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.7,19.98635,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.75,22.0791216361091,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.8,23.8058547501332,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.85,25.844143472421,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.9,32.48896169134,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.95,38.563940157873,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.975,45.36785,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-27,01,quantile,0.99,53.5135,3,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.01,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.025,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.05,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.1,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.15,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.2,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.25,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.3,0.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.35,7.3900744200384e-06,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.4,0.0091002498085984,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.45,0.257763602747188,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.5,0.459382847656353,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.55,0.80453414957292,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.6,1.1109957907925,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.65,1.281,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.7,1.51455,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.75,1.915,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.8,2.03,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.85,2.66,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.9,3.1,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.95,4.5,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.975,6.0,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-06,02,quantile,0.99,7.35,0,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,02,quantile,0.01,0.0,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,02,quantile,0.025,0.0,1,FluSight-ensemble
2023-05-06,wk inc flu hosp,2023-05-13,02,quantile,0.05,0.0,1,FluSight-ensemble
