reference_date,location,target,target_end_date,output_type,output_type_id,value,horizon,model
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.01,19.484415248071738,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.025,22.87712000504227,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.05,27.01145317824407,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.1,31.924177681345963,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.15,34.470476008266566,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.2,36.21439362794454,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.25,38.57192722682433,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.3,40.52723809178675,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.35,42.408103470654694,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.4,44.77531906715102,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.45,46.224103699013746,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.5,47.75453660874702,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.55,49.723057633622815,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.6,51.5206860874092,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.65,53.494175019137174,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.7,55.94412021675509,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.75,58.79917635413089,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.8,61.55437055076917,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.85,65.47857471487195,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.9,70.22338601332913,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.95,74.75823409934054,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.975,78.85887583229696,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-04,quantile,0.99,87.60691164105123,0,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.01,10.04032427571289,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.025,12.887912807415807,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.05,18.127219609039813,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.1,23.156479731748277,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.15,27.002947640371517,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.2,29.982468108487385,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.25,32.33452262991285,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.3,35.59460659613976,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.35,37.73208461874917,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.4,39.64323600323553,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.45,42.484143999563805,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.5,44.723630431135376,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.55,47.87819519493912,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.6,50.18685138992358,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.65,53.21512800135854,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.7,55.75469817561938,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.75,60.04979417308474,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.8,63.58290425585042,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.85,69.50411025680532,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.9,76.86774366946761,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.95,88.36194230405997,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.975,101.137026238905,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-11,quantile,0.99,112.7840181232232,1,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.01,2.3737706913397782,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.025,4.234155187689548,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.05,6.996819425600517,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.1,10.644673614683017,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.15,13.212479980283556,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.2,16.234160411005174,2,CEPH-Rtrend_fluH
2023-03-04,01,wk inc flu hosp,2023-03-18,quantile,0.25,18.36493667610043,2,CEPH-Rtrend_fluH
