reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-02-25,wk inc flu hosp,2023-02-25,01,point,nan,28.75784542938506,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.01,8.571880452909001,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.025,10.856838686358914,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.05,13.071178565606845,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.1,15.923720194276012,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.15,18.036679597071902,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.2,19.827728709978416,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.25,21.444988764228793,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.3,22.96205715296475,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.35,24.423412581048225,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.4,25.86024922748254,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.45,27.297525296795897,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.5,28.757845429385057,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.55,30.26419867039706,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.6,31.84254854728007,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.65,33.5250775850801,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.7,35.35521072734249,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.75,37.39668066567716,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.8,39.75225968521382,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.85,42.60908041480578,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.9,46.37648418855973,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.95,52.32261827621141,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.975,57.83907245113591,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,01,quantile,0.99,64.68388070251346,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,point,nan,2.9875205192231604,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.01,0.0,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.025,0.0,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.05,0.0,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.1,0.0,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.15,0.1025501603794538,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.2,0.5337844723408602,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.25,0.947253589042238,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.3,1.3510827512355084,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.35,1.7516798519531176,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.4,2.154510916413203,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.45,2.564700222028992,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.5,2.98752051922316,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.55,3.428881061871671,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.6,3.8959291569450256,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.65,4.397930488760156,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.7,4.947733464767979,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.75,5.564486178056228,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.8,6.279300591086817,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.85,7.148975854302249,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.9,8.297665630951336,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.95,10.108530378226067,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.975,11.780729390070128,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,02,quantile,0.99,13.839848379694107,0,MIGHTE-Nsemble
2023-02-25,wk inc flu hosp,2023-02-25,04,point,nan,40.185550874532254,0,MIGHTE-Nsemble
