reference_date,target,target_end_date,location,output_type,output_type_id,value,horizon,model
2023-01-28,wk inc flu hosp,2023-01-28,01,point,nan,47.369525299742456,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.01,18.52502730836724,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.025,22.03047147706193,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.05,25.33873206130763,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.1,29.50215310381759,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.15,32.52905457459585,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.2,35.06316964541655,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.25,37.32956660337501,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.3,39.43866804752069,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.35,41.45624647050657,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.4,43.42761025318059,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.45,45.388240083955026,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.5,47.36952529974246,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.55,49.40266973188979,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.6,51.52222948465037,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.65,53.770388437049895,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.7,56.203440453284635,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.75,58.90336863262276,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.8,62.00165363605685,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.85,65.73670623248606,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.9,70.6281065908096,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.95,78.27865413801597,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.975,85.31019689030325,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,01,quantile,0.99,93.95899415569455,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,point,nan,10.009882187556672,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.01,0.879973981249875,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.025,1.9049304559850568,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.05,2.921856714081953,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.1,4.239232272326547,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.15,5.21131794881962,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.2,6.029887006476851,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.25,6.763737961859774,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.3,7.447100738811288,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.35,8.100535664611735,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.4,8.738266260634857,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.45,9.371437222643063,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.5,10.00988218755667,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.55,10.663328425826151,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.6,11.342482880862027,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.65,12.06033511976944,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.7,12.83412004100693,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.75,13.688806928281448,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.8,14.66424514575044,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.85,15.832335152325296,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.9,17.348886153789678,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.95,19.690779457472313,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.975,21.81115945412525,0,MIGHTE-Nsemble
2023-01-28,wk inc flu hosp,2023-01-28,02,quantile,0.99,24.378355347536036,0,MIGHTE-Nsemble
